epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,742.318,1.23903,0.74717,1.12495,0.90024,0.81067,0.92408,0.60786,1.21088,0.69043,1.14885,0.0094357,0.0094357,0.0094357
59,753.52,1.22249,0.74519,1.12029,0.86653,0.82868,0.91316,0.60122,1.22046,0.69421,1.1515,0.0094258,0.0094258,0.0094258
60,764.559,1.23302,0.75157,1.13039,0.88599,0.8255,0.92282,0.61391,1.19603,0.70508,1.14518,0.0094159,0.0094159,0.0094159
61,775.699,1.22765,0.74056,1.12184,0.88137,0.81619,0.91314,0.60389,1.2226,0.7052,1.16415,0.009406,0.009406,0.009406
62,786.692,1.22538,0.7475,1.12653,0.87984,0.82765,0.9138,0.58925,1.24181,0.72406,1.18994,0.0093961,0.0093961,0.0093961
63,797.685,1.23016,0.74419,1.12001,0.87895,0.8361,0.91908,0.60568,1.21518,0.68582,1.13841,0.0093862,0.0093862,0.0093862
64,808.736,1.2394,0.74435,1.12689,0.88873,0.81819,0.91727,0.60626,1.21893,0.68686,1.15191,0.0093763,0.0093763,0.0093763
65,819.746,1.22442,0.73158,1.12329,0.88113,0.82621,0.91523,0.60512,1.22067,0.69227,1.15017,0.0093664,0.0093664,0.0093664
66,830.828,1.21648,0.7264,1.11209,0.88676,0.83116,0.92091,0.6005,1.24694,0.67231,1.16885,0.0093565,0.0093565,0.0093565
67,842.144,1.21662,0.72375,1.12078,0.88175,0.83928,0.92089,0.60365,1.22695,0.68199,1.15074,0.0093466,0.0093466,0.0093466
68,853.181,1.22678,0.73861,1.12417,0.88861,0.82564,0.91682,0.61,1.20258,0.68434,1.14816,0.0093367,0.0093367,0.0093367
69,864.225,1.21388,0.72236,1.12361,0.88146,0.79586,0.89706,0.58458,1.24494,0.74247,1.18421,0.0093268,0.0093268,0.0093268
70,875.292,1.22301,0.72673,1.11988,0.88136,0.83822,0.92056,0.60718,1.22102,0.67085,1.15931,0.0093169,0.0093169,0.0093169
