epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,465.074,1.67386,1.25623,1.35771,0.79154,0.57542,0.68175,0.34491,1.75028,1.26199,1.46799,0.0095941,0.0095941,0.0095941
43,475.777,1.66417,1.24734,1.36087,0.77117,0.58927,0.68325,0.36488,1.65298,1.26408,1.41722,0.0095842,0.0095842,0.0095842
44,486.623,1.66661,1.24745,1.3518,0.70876,0.49241,0.5551,0.25336,2.15356,1.5012,1.84545,0.0095743,0.0095743,0.0095743
45,497.371,1.65501,1.25335,1.36325,0.73053,0.57895,0.66698,0.32627,1.77194,1.31387,1.4995,0.0095644,0.0095644,0.0095644
46,508.382,1.65292,1.24793,1.35831,0.70378,0.54382,0.59934,0.27553,2.02018,1.35679,1.6916,0.0095545,0.0095545,0.0095545
47,519.174,1.64438,1.22704,1.35072,0.77562,0.62762,0.72028,0.38971,1.62236,1.2324,1.38767,0.0095446,0.0095446,0.0095446
48,530.001,1.64439,1.23826,1.35242,0.71085,0.50713,0.58515,0.27948,2.01142,1.34442,1.65835,0.0095347,0.0095347,0.0095347
49,541.055,1.63015,1.23387,1.33851,0.80404,0.60049,0.71456,0.38535,1.64338,1.22713,1.39993,0.0095248,0.0095248,0.0095248
50,551.921,1.66376,1.23947,1.35735,0.78358,0.6241,0.71442,0.38344,1.67953,1.1928,1.42299,0.0095149,0.0095149,0.0095149
51,563.223,1.63701,1.21775,1.34516,0.70143,0.54539,0.59826,0.27793,2.05058,1.38706,1.74538,0.009505,0.009505,0.009505
52,574.13,1.646,1.22974,1.35234,0.74966,0.51784,0.61173,0.31731,1.88252,1.43673,1.56302,0.0094951,0.0094951,0.0094951
53,585.014,1.63333,1.2228,1.34608,0.77862,0.56651,0.67169,0.34321,1.73159,1.30404,1.46388,0.0094852,0.0094852,0.0094852
54,596.041,1.63891,1.21721,1.34688,0.78525,0.5864,0.69461,0.36424,1.71958,1.2333,1.45024,0.0094753,0.0094753,0.0094753
55,607.042,1.63403,1.21545,1.34508,0.79463,0.60473,0.70784,0.37508,1.64809,1.212,1.42176,0.0094654,0.0094654,0.0094654
