epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,481.956,1.23899,0.77509,1.12732,0.87929,0.81307,0.90717,0.57394,1.29494,0.73325,1.20695,0.0095941,0.0095941,0.0095941
43,493.147,1.25576,0.76827,1.14331,0.88546,0.83284,0.92295,0.61243,1.20979,0.6922,1.14315,0.0095842,0.0095842,0.0095842
44,504.261,1.24826,0.77033,1.12902,0.8895,0.83116,0.92218,0.6054,1.22569,0.68249,1.14357,0.0095743,0.0095743,0.0095743
45,515.451,1.24931,0.76121,1.1386,0.87687,0.81003,0.91058,0.60419,1.19748,0.71212,1.14821,0.0095644,0.0095644,0.0095644
46,526.602,1.23553,0.75679,1.13015,0.88755,0.83575,0.92333,0.61024,1.21549,0.70819,1.15316,0.0095545,0.0095545,0.0095545
47,537.572,1.22952,0.75244,1.12796,0.88263,0.83672,0.91722,0.6014,1.24813,0.6909,1.15555,0.0095446,0.0095446,0.0095446
48,548.542,1.22795,0.75394,1.13282,0.89179,0.81455,0.91642,0.59982,1.23285,0.69853,1.16894,0.0095347,0.0095347,0.0095347
49,559.52,1.24213,0.7596,1.13312,0.90606,0.83751,0.92732,0.61647,1.21398,0.67438,1.14125,0.0095248,0.0095248,0.0095248
50,570.545,1.24355,0.75452,1.13042,0.88868,0.8029,0.90971,0.60215,1.21847,0.71621,1.15233,0.0095149,0.0095149,0.0095149
51,581.465,1.23592,0.75662,1.12792,0.86961,0.83868,0.92349,0.61285,1.217,0.68875,1.14575,0.009505,0.009505,0.009505
52,592.434,1.23697,0.74524,1.13086,0.88767,0.84021,0.9281,0.61783,1.2028,0.65837,1.13636,0.0094951,0.0094951,0.0094951
53,603.737,1.22352,0.74593,1.12391,0.87767,0.83045,0.91672,0.61332,1.20278,0.6933,1.1582,0.0094852,0.0094852,0.0094852
54,615.754,1.22389,0.73389,1.12811,0.88314,0.83551,0.92324,0.60727,1.2191,0.67902,1.15727,0.0094753,0.0094753,0.0094753
55,627.035,1.22769,0.7408,1.12316,0.87062,0.83822,0.92249,0.611,1.2033,0.68478,1.14375,0.0094654,0.0094654,0.0094654
56,637.947,1.22632,0.73706,1.12313,0.8819,0.82692,0.92372,0.61656,1.19247,0.6718,1.13984,0.0094555,0.0094555,0.0094555
57,648.866,1.21258,0.73674,1.12204,0.87624,0.84105,0.92292,0.6061,1.23072,0.68422,1.1662,0.0094456,0.0094456,0.0094456
58,659.867,1.22433,0.73553,1.11846,0.89261,0.82209,0.91999,0.59878,1.23934,0.6849,1.17003,0.0094357,0.0094357,0.0094357
59,670.796,1.21287,0.7343,1.11632,0.89155,0.82904,0.92401,0.60835,1.22588,0.6738,1.15597,0.0094258,0.0094258,0.0094258
60,681.718,1.22143,0.73704,1.125,0.89458,0.82731,0.9282,0.61458,1.19875,0.69843,1.14587,0.0094159,0.0094159,0.0094159
61,692.559,1.22066,0.72922,1.11845,0.87846,0.84316,0.92224,0.60211,1.21696,0.67836,1.17121,0.009406,0.009406,0.009406
62,703.622,1.21753,0.72869,1.12436,0.89072,0.84362,0.93146,0.62298,1.19479,0.65504,1.14308,0.0093961,0.0093961,0.0093961
63,714.571,1.22522,0.7297,1.12051,0.8937,0.84846,0.92829,0.60342,1.25085,0.66862,1.16002,0.0093862,0.0093862,0.0093862
64,725.509,1.23562,0.741,1.12536,0.88605,0.84593,0.92912,0.61985,1.20901,0.65748,1.14985,0.0093763,0.0093763,0.0093763
65,736.564,1.21086,0.71617,1.11516,0.88219,0.83321,0.9219,0.60795,1.21837,0.67897,1.15785,0.0093664,0.0093664,0.0093664
66,747.571,1.20865,0.71715,1.11042,0.88795,0.83045,0.92308,0.61232,1.20151,0.67902,1.14851,0.0093565,0.0093565,0.0093565
67,759.638,1.20957,0.71622,1.11883,0.89209,0.84105,0.9279,0.6062,1.23404,0.681,1.16308,0.0093466,0.0093466,0.0093466
68,770.768,1.22358,0.72616,1.11971,0.87966,0.84176,0.9219,0.61686,1.18841,0.67112,1.14536,0.0093367,0.0093367,0.0093367
