epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,855.762,1.17138,0.67986,1.12564,0.88902,0.85741,0.93478,0.63176,1.17211,0.6295,1.14791,0.0006536,0.0006536,0.0006536
70,867.618,1.17351,0.6839,1.12111,0.88607,0.85906,0.93504,0.63151,1.18424,0.62543,1.15184,0.0006338,0.0006338,0.0006338
71,879.451,1.18021,0.67583,1.12692,0.88939,0.85129,0.93413,0.63352,1.17677,0.6248,1.15214,0.000614,0.000614,0.000614
72,891.316,1.16393,0.67067,1.1195,0.88537,0.85941,0.93569,0.63076,1.17571,0.63454,1.15001,0.0005942,0.0005942,0.0005942
73,903.151,1.15713,0.67296,1.11237,0.87346,0.86224,0.93311,0.63247,1.17224,0.6298,1.14843,0.0005744,0.0005744,0.0005744
74,914.947,1.15411,0.66727,1.11396,0.8975,0.85729,0.93774,0.63355,1.18715,0.61313,1.15881,0.0005546,0.0005546,0.0005546
75,926.84,1.17238,0.67293,1.12001,0.88955,0.85941,0.93752,0.63312,1.17475,0.62512,1.15132,0.0005348,0.0005348,0.0005348
76,938.644,1.16517,0.67385,1.11991,0.88542,0.86471,0.93697,0.62874,1.18345,0.63532,1.15284,0.000515,0.000515,0.000515
77,950.479,1.17286,0.67811,1.12171,0.88508,0.86153,0.9362,0.63185,1.17358,0.62408,1.15038,0.0004952,0.0004952,0.0004952
78,962.325,1.15548,0.67408,1.11509,0.88245,0.86185,0.93525,0.63299,1.16668,0.62586,1.14528,0.0004754,0.0004754,0.0004754
79,974.114,1.15711,0.67073,1.12147,0.88228,0.86613,0.93662,0.63297,1.17468,0.61899,1.15325,0.0004556,0.0004556,0.0004556
80,985.938,1.14825,0.66631,1.1115,0.87899,0.86789,0.9365,0.63176,1.18185,0.62486,1.1559,0.0004358,0.0004358,0.0004358
81,997.804,1.17335,0.67015,1.12201,0.89536,0.85835,0.93625,0.63225,1.17884,0.61681,1.14501,0.000416,0.000416,0.000416
82,1009.66,1.15827,0.66965,1.11635,0.88847,0.86391,0.9381,0.63478,1.1692,0.61644,1.14039,0.0003962,0.0003962,0.0003962
83,1021.46,1.15971,0.66785,1.11215,0.88346,0.86762,0.93683,0.63182,1.18114,0.61773,1.15014,0.0003764,0.0003764,0.0003764
84,1033.3,1.16328,0.66274,1.11204,0.88234,0.86718,0.93648,0.63242,1.18565,0.61726,1.15507,0.0003566,0.0003566,0.0003566
85,1045.2,1.15087,0.66237,1.11646,0.88725,0.86167,0.93717,0.63621,1.17114,0.61652,1.14847,0.0003368,0.0003368,0.0003368
86,1057.06,1.15264,0.65597,1.11425,0.88434,0.86693,0.93587,0.63509,1.17176,0.61572,1.14535,0.000317,0.000317,0.000317
87,1068.88,1.14745,0.65914,1.10742,0.88787,0.86189,0.9369,0.63433,1.17884,0.61524,1.15108,0.0002972,0.0002972,0.0002972
88,1080.69,1.15044,0.65321,1.11177,0.89003,0.87107,0.93836,0.63422,1.17946,0.61551,1.14677,0.0002774,0.0002774,0.0002774
89,1092.51,1.15441,0.65727,1.11371,0.8925,0.85339,0.93609,0.63251,1.18029,0.61808,1.15061,0.0002576,0.0002576,0.0002576
90,1104.34,1.15396,0.66177,1.11407,0.88393,0.86084,0.93594,0.63363,1.18029,0.61713,1.15066,0.0002378,0.0002378,0.0002378
91,1139.56,1.15266,0.65779,1.12677,0.86984,0.85623,0.93183,0.62,1.19708,0.63451,1.16634,0.000218,0.000218,0.000218
92,1151.69,1.13238,0.63657,1.1173,0.87977,0.85813,0.93266,0.62468,1.193,0.6204,1.16176,0.0001982,0.0001982,0.0001982
93,1163.25,1.13005,0.62856,1.11666,0.86975,0.86567,0.93314,0.62777,1.1889,0.61971,1.15965,0.0001784,0.0001784,0.0001784
94,1174.82,1.12466,0.62792,1.11065,0.88627,0.86156,0.93509,0.62987,1.18645,0.61806,1.15805,0.0001586,0.0001586,0.0001586
95,1186.35,1.12735,0.62959,1.11034,0.88049,0.8666,0.93679,0.63146,1.17979,0.61724,1.15149,0.0001388,0.0001388,0.0001388
96,1197.92,1.12068,0.62512,1.10677,0.87465,0.87354,0.93733,0.62818,1.19142,0.61527,1.15983,0.000119,0.000119,0.000119
97,1209.47,1.12032,0.61778,1.10532,0.88985,0.86179,0.93717,0.6329,1.18641,0.6064,1.15466,9.92e-05,9.92e-05,9.92e-05
98,1221.03,1.12071,0.62096,1.11057,0.89434,0.85588,0.93706,0.63136,1.18706,0.61128,1.15691,7.94e-05,7.94e-05,7.94e-05
99,1232.59,1.11513,0.62066,1.10804,0.89285,0.85949,0.93769,0.63332,1.18372,0.60782,1.15393,5.96e-05,5.96e-05,5.96e-05
100,1244.17,1.11694,0.62186,1.1063,0.88614,0.86049,0.93616,0.62912,1.19182,0.61218,1.16212,3.98e-05,3.98e-05,3.98e-05
