epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,899.396,1.145,0.64713,1.08028,0.88506,0.85871,0.93081,0.62723,1.19,0.62713,1.13255,0.0005348,0.0005348,0.0005348
76,911.216,1.13697,0.64964,1.08107,0.8998,0.85647,0.93624,0.62933,1.19403,0.61125,1.14141,0.000515,0.000515,0.000515
77,923.054,1.1457,0.6495,1.08176,0.89357,0.85411,0.93153,0.62574,1.19414,0.62284,1.14162,0.0004952,0.0004952,0.0004952
78,934.935,1.13114,0.64327,1.07881,0.88977,0.86393,0.93581,0.63236,1.19324,0.60424,1.13754,0.0004754,0.0004754,0.0004754
79,946.755,1.13046,0.63979,1.08427,0.89145,0.86542,0.93715,0.63026,1.19078,0.60654,1.13404,0.0004556,0.0004556,0.0004556
80,958.555,1.13066,0.63701,1.07535,0.87902,0.87284,0.93463,0.63226,1.19132,0.60784,1.13612,0.0004358,0.0004358,0.0004358
81,970.412,1.14292,0.64161,1.0828,0.89607,0.86471,0.93684,0.6305,1.19725,0.60704,1.13673,0.000416,0.000416,0.000416
82,982.176,1.13317,0.63537,1.07898,0.89995,0.85466,0.93489,0.63077,1.19845,0.61034,1.13926,0.0003962,0.0003962,0.0003962
83,993.994,1.13374,0.63479,1.07528,0.88074,0.86864,0.9326,0.62592,1.19806,0.61017,1.14461,0.0003764,0.0003764,0.0003764
84,1005.81,1.13436,0.62864,1.07537,0.8875,0.87001,0.9369,0.63182,1.19067,0.60976,1.13719,0.0003566,0.0003566,0.0003566
85,1017.67,1.11757,0.62492,1.0757,0.89421,0.85989,0.93658,0.63183,1.1906,0.60167,1.13133,0.0003368,0.0003368,0.0003368
86,1029.47,1.11934,0.62435,1.07471,0.91087,0.83753,0.932,0.63241,1.18857,0.61067,1.13335,0.000317,0.000317,0.000317
87,1041.22,1.11583,0.62451,1.06923,0.8922,0.86153,0.93478,0.63253,1.19151,0.60141,1.1354,0.0002972,0.0002972,0.0002972
